post_id,text,post_text,shared_text,original_text,time,video_duration_seconds,video_height,video_quality,video_size_MB,video_watches,video_width,likes,comments,shares,link,links,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,comments_full,reactors,reactions,reaction_count,with,page_id,sharers,has_vid,has_image,post_time,like,love,haha,wow,care,sad,angry
730016209160819,,,,,2023-11-25 09:03:46,,,,,,,331,27,5,,"[{'link': '/story.php?story_fbid=869765871480563&substory_index=869765871480563&id=100064573398305&eav=Afa35kOEyH4iS8DDMxOZ71tAJB_QTfxxLrMNi4fqVm0RPFAKJZ_9sa9e6UmY-C9HOqM&m_entstream_source=timeline&refid=17&_ft_=encrypted_tracking_data.0AY-QpmDPmYsSusOt3W3Pf2q5ic0pD9sxXqabyxsYzWfLxUUmINqW0pZBtFNwrtB_gYvW_g4DgpGQrlosY4WKrStIN29B_8Cv1YlBkaE6G2NVt-tm_Iqytm9JM7_hXWmrDJE-QVvbklBMyW32M-LA1QtI5bA51iwxvN9YQcw0veYoNv9NEFh9NC8BZTMkAuSDHllkYwUgoUvvWkm4PaOwKNaelMMHMANmAKYlqlpV1txsyBwwHWNZuwhrXW8X3K9o5e1JyEUpo_eLxJN6b6j9spBEP505rO1C5jm9i5xrMu6Vz8c-XMDjij3j9mqcnMtDzJkizitkYbWkTfiIHfywDgUSOgpc-_QZOq1UFI2_kZ5U1Qe-\\-\\rsCQJSJI6nDr0OcDqNW3r9QJ1aZpneZMT44MKzxcGWY8ie20v2ZAVvY2spnDB1BhS9USxhOkpEjc9r6bNJzD3sMiBI39vkWBnzRObrqOFbuiisJoQ4EJtAnuyt6O2gbCCG5JCfD91ohG3t-arv_5AO4inHtIiAIKyDQHWITz1Ds18SKBAKw2VzSoGHTA81FU7XhrZcN552gZn_39PuiFT7J9gGGa5qTpn_EJzw1Lq4dPzyJ4j2UvVUxPhH5tIvr6fcJtRRdzsY41r-WNCVnnsPWTO42zFHSmb7fvwiqDp1MrA4WAUFoVYTHsIB1c3j6CE-7i1rECo-6cgbqwWqyHnAzfGRjEiigQ9BD-ZNxk75nGLquh3CHeLvzFLxVwO4hhzY-KFd0D3KA6JVAco8N4_YrvS_rmJQmMeonAvuacJGcBQZwI4pkAfTOFCbb5_wH5urEjoYsZfzvmdvNJVkOOulFCRx0oGtdnGA9MQvzODns3gY9mfxYvBk_W3TlzEkAFieRvwpFjDEjxO13IuO87i0vt1942oJ7vmlbr6WWwgcKJ6bHW2X-eG2yHG0dTOCC8WSrktIWOITNu7rgTuuAPC_nC7ebbnqvDpyjlm2CDv12qqhaDtlsdpW-e6lf7xkNq8DWJpS-DdpOV-XOc6dFRFnVU56E79XNS7lICV98dwSfP1k5oo3k_bo3Mx_fHWgJCdbAUL4oUdbYskgtacDieQX9eHKbCt7RtYH1tYvgq4u0pzX7k4x4Z0gIP58eIp11H0zeke81LOFTQPuaCIOmPd9J-iEueGUdCD2Twu7HWcyqz2PNxW0j7vpH9_DczYOEcSAo6Le3wfjPTdah9K9ZBTIq5A-R4wtYtBF0qvNRafTZP2pzl2vGoK94gvr0p9O8LxIgH4uq_tDR4ONWuKUg-YY6qZLlihj_d2HbACf7Wg&__tn__=%2As%2As-R&paipv=0', 'text': ''}, {'link': 'https://m.facebook.com/photo.php?fbid=730016209160819&id=100064573398305&set=a.633059938856447&eav=AfbBCasqOBxfNu0oHzogUd1Leey2C28zZ3YlIB-EG5G7nJ_6vlDRD5HNQvKRDT22bfg&paipv=0&source=48&refid=17&_ft_=encrypted_tracking_data.0AY-QpmDPmYsSusOt3W3Pf2q5ic0pD9sxXqabyxsYzWfLxUUmINqW0pZBtFNwrtB_gYvW_g4DgpGQrlosY4WKrStIN29B_8Cv1YlBkaE6G2NVt-tm_Iqytm9JM7_hXWmrDJE-QVvbklBMyW32M-LA1QtI5bA51iwxvN9YQcw0veYoNv9NEFh9NC8BZTMkAuSDHllkYwUgoUvvWkm4PaOwKNaelMMHMANmAKYlqlpV1txsyBwwHWNZuwhrXW8X3K9o5e1JyEUpo_eLxJN6b6j9spBEP505rO1C5jm9i5xrMu6Vz8c-XMDjij3j9mqcnMtDzJkizitkYbWkTfiIHfywDgUSOgpc-_QZOq1UFI2_kZ5U1Qe-\\-\\rsCQJSJI6nDr0OcDqNW3r9QJ1aZpneZMT44MKzxcGWY8ie20v2ZAVvY2spnDB1BhS9USxhOkpEjc9r6bNJzD3sMiBI39vkWBnzRObrqOFbuiisJoQ4EJtAnuyt6O2gbCCG5JCfD91ohG3t-arv_5AO4inHtIiAIKyDQHWITz1Ds18SKBAKw2VzSoGHTA81FU7XhrZcN552gZn_39PuiFT7J9gGGa5qTpn_EJzw1Lq4dPzyJ4j2UvVUxPhH5tIvr6fcJtRRdzsY41r-WNCVnnsPWTO42zFHSmb7fvwiqDp1MrA4WAUFoVYTHsIB1c3j6CE-7i1rECo-6cgbqwWqyHnAzfGRjEiigQ9BD-ZNxk75nGLquh3CHeLvzFLxVwO4hhzY-KFd0D3KA6JVAco8N4_YrvS_rmJQmMeonAvuacJGcBQZwI4pkAfTOFCbb5_wH5urEjoYsZfzvmdvNJVkOOulFCRx0oGtdnGA9MQvzODns3gY9mfxYvBk_W3TlzEkAFieRvwpFjDEjxO13IuO87i0vt1942oJ7vmlbr6WWwgcKJ6bHW2X-eG2yHG0dTOCC8WSrktIWOITNu7rgTuuAPC_nC7ebbnqvDpyjlm2CDv12qqhaDtlsdpW-e6lf7xkNq8DWJpS-DdpOV-XOc6dFRFnVU56E79XNS7lICV98dwSfP1k5oo3k_bo3Mx_fHWgJCdbAUL4oUdbYskgtacDieQX9eHKbCt7RtYH1tYvgq4u0pzX7k4x4Z0gIP58eIp11H0zeke81LOFTQPuaCIOmPd9J-iEueGUdCD2Twu7HWcyqz2PNxW0j7vpH9_DczYOEcSAo6Le3wfjPTdah9K9ZBTIq5A-R4wtYtBF0qvNRafTZP2pzl2vGoK94gvr0p9O8LxIgH4uq_tDR4ONWuKUg-YY6qZLlihj_d2HbACf7Wg&__tn__=EH-R', 'text': ''}]",,,,,,,<generator object PostExtractor.extract_comments_full at 0x7f772ffe8e40>,<generator object PostExtractor.extract_reactors at 0x7f7730232650>,"{'like': 331, 'love': 80, 'haha': 8, 'wow': 1, 'care': 3, 'sad': 1, 'angry': 2}",426,,14104316802,<generator object PostExtractor.extract_sharers at 0x7f772ffe8dd0>,False,True,09:03:46,331,80,8,1,3,1,2
729723005856806,"PlayStation Plus Premium members can spend two hours exploring the Sword Coast with the Baldur's Gate 3 game trial.

Start building your party now: play.st/46vrSBk","PlayStation Plus Premium members can spend two hours exploring the Sword Coast with the Baldur's Gate 3 game trial.

Start building your party now: play.st/46vrSBk",,,2023-11-24 18:34:27,,,,,,,1672,645,100,http://play.st/46vrSBk?fbclid=IwAR3GOZbEQUh3CmDMv-XjS968K870xA2JjWgZkxRPvAFOfVo1ZepLC_8TMvQ,"[{'link': 'https://lm.facebook.com/l.php?u=http%3A%2F%2Fplay.st%2F46vrSBk%3Ffbclid%3DIwAR3GOZbEQUh3CmDMv-XjS968K870xA2JjWgZkxRPvAFOfVo1ZepLC_8TMvQ&h=AT11B3g36dpEtuF9DbnXxzCH9cAXatEzytY3zbEezPMD6VjzIVWfstHmi-hEGO2JAiSgBitS3aEJ92LvLtxMlri7y2ZSTo_kd4A5WGzbtQM5d1rnGcLvGLi7Y4sAWa_NcR-fkWHnAnKQRLKoU2BDYuoabf4NPIIoTCsRva6c7PzYeJnBarLTvoT3pCP-n6mtHW5Nf8L20M_llvtEp0gLHYNGY7vOblLSh7gov51ZV0KxSEJ1YojjJ6QBHDiaMbz223NRyyL_yrH_zvdEnGpfnsAC63MfxJ7PiHk35dThp9OH5_wwPw8Qurnjuq0Dqe4CRHRXA3ddjjWKuegwfPiiAS-llqd64NAiLn1wAksGt5JyBlDn1iKUJfP0iP2nOakfdUHH4h7e9NLcx0XOQl_N2mq71OFnKROvBxs3uMVPjKQADkpVdDHTVBvrW13uOCS879DaPmTZoVm8TrNjjwiYg7PfXJu6MDdIgxpBbI74yqne_-cdW1NdtV7uIM0KblLboO_ojHh-5rSK76QUsHYgMSn0vAqdQppE8Xzf1-_7HAt8Y1Z1f5mXIzJEsemS3Bw37cPvtmFyi-6vaVvIm6mNXbNesDOMfoMEwHZHg8zwCKxPVsYG5W-ipZnnsaTsum3pJlQt9Q9wjT0XYRKADxNSu3EHqFxYhGYWbUtkgNxm1ewv9219O4-uqFLzlDevjsrDMYC1aNLCtoaqBsEdiDf02khC6fwgTRFD3A4raqWq_HrXvChtw2zr-fna7yHHNtXnLuxyODvsEg7J88h8VAanMgBquY1hMrmSsjJYw_NL2BlsgLWRw2NUNNl5pW96jW2msn5hek0mSI12OEXGHlpRrOBMlcwTAXVOGvksnhLxcJwMt6j4-7Q3kt2b-F8DrZAdD3NlpQPZiRa4KStN1yDW9ak6sRXvONmyEuejKQBP-VxyFVllLMr6vEbpMLeIvfsO1681donRRnLLuEbWJpuAeKHwqbDjKYy6r6X3qsONOux2FM8epXrIEitYz4h4qtqoTFdx9Pvhy10Uye-FfgfKM35SguD_MN0hgEKu6HYfB5crFpzWbzBSHpIFwkAlPqJG0M79WVbbRxr6ty7xcz2MZQpSTwiZLiBs_szlF-l8iWsd8Hial3l9UP2DRbZybGFAgxPcTTZbzG8fijAgm_RE-uRQD4rGkY0R1nSm41yVhPbWr-mCjJTFYzWf-10nQ3wpNrFJ9MOKPIs5QbvlKZeQQwyoeWSgdGYgFaSNuN9HqdFY5fv8SBdzgyApZVKDoycCuKI9qbgPtPvQEQxPB9OIrZuc6EyPFXpF0OKRBexB7_cw26NCjon3ZVTNdJNQZzKnCZZRNRgzvX9sA0T7-Yg3M_2e8Zbr0DtqmrUs3-S3jM4MfbO1widVj0499a8_e1uI8luv3y6JrWbtmBRBlZjd1iNZTSy5xoBGA2cgAm3yTdANzZb8YC-up-0octVXZ57RxuYOSi__ZwCcJTMNehXh92UMdjP4SxrLEmhy5PC58ihqB6VQlQ5alPM6ZDGnokdNVRdJUgDhy12OMPvHrCi9_YXvm2QlC3glaPr4MnZqDRedF9ibIlp1qw1zDOJk-BjKK18CAHhpnlRHkIXgg_pjN-QHfDZkmfceJb-glX3XclGfspGOKMsnfbmZmrO6PoxVQTtVCFvkROe8LRL667HXwuaHKyNmKyi-CFnM9yXfWOYm4H5F_YPj_OXl93orTSMAAeCjrJ_NALb59stpIr5vYWEHAvzEnBdPNrIkb7KvHPZf28pMPJ86XiMs0dZeaWC0qa3mWf2g1NXY3squIfgdRAY12Ei3gdt7ZW82aUpHTEfBjfyACrGP3VMIPb1BJdwyf5eYSsopHPvwI5QOScrnjeiNUFra8ziU3HMhP84aljuXNbE2SgXOLiKoFutCl8F2NxDqiZbTzJBIiWLnH6xquRTjJpWdBXz7NxGqTFq0bUBE-rugVRY8Jsx2YW28Gchlim0_DoYKqzLkmgzBHZIPXuiIcWc0jr2Q8TSrKfjpvO6LBvw8ze8HSCphP4gK84_NTCRQJ2FUTHR011g4bN2ovwiBTqyWsD_UQhtLtj8FBV9dQvYpq2M-PAZOJzsFmVfOYJ7PFBMmLDmMabwUDg7bxt48sNevk0KoFPg6z4f4D27GuNEXPt_FsOYatkP3xPkl8g', 'text': 'play.st/46vrSBk'}, {'link': '/story.php?story_fbid=pfbid0ksJwyCqX5SXPGXwdXuPEmpCjPa2a7dQHVScnXX3L8GMAENXHN45S2YWEZwm5d5Wxl&id=100064573398305&eav=AfZ1CwOXVzreRqBagAFuTzCldKrzFl2i_25_MQ1LTXt8RkfTOuGlmn7Dx6VfHA3QK7M&m_entstream_source=timeline&refid=17&_ft_=encrypted_tracking_data.0AY9ByRnBAghv7ge9eou6L1TmirutjdWykM7Qan-Ps0AFDVKPNbQMAyQVWYgYRionIetz2zJ_cVjTt6KvmdCFxsbecZPxMLJVNV2bU-z7RX03uWHKaoRvNSFwGiKiM1Km0RGJCsbX2yaWx6qqkxMZQWUpvoDkAXK70_Qg7GHW-jLDMkDiEAM2safwOTJfv2u7tTtVMMW0s58O2c9nf7nzPisebHREEIyRc8fpQ1coCYqpSQd6sJyBPqxs0ullrnf3pXp8k8aOgDpIwNaUpAP2bt9OdJ4hyk7E6CRwQjY-7BtXvD10otyJLOlXSeMdAs0EI5xYc8602F4-c9drf5134g9w97EN6k_TWBTLu-ailoXocBes_YT96EoOvVwyFJjGbpH_mbT6956Vi0gPJJqkzQNQ1kifoUbs3LeEhIqG_yE5Yb0a5h4uIF_Li97S2nqVbulcMnImx6IzD9GfORvxtXU7iBUqBhwzOevr-5X8pyrbdOQpvmFcCYUgXJr-RYcDQcyrMA_KwWwqzoA_ob4B9tO0zyd44Azs4D_JFaCEhmkM1nvVop6YsUSKTK-BlSRBcmB56kqKaWg4RoLBAFcCXSqh-Fepvg96cBtH5CK-SJ2sf3xLytFUOoxI9lmuzANc9u9p5pdDj22sH0eqPsE-BR7kqU9Qpyb7vlr5l9HyCYKvYXohTa-\\-\\7sSYWRimjGxYoEfdjBci5wtJW6262xE9wN9NGl2oIPaLa0FW9NUN_oASxOjCnYZ_vu5csQDqJKt2O26dmGXXgHDvSUFbcaVFyLUIn26efRYRPq2xWjplLFnoyCxDw4Z0PEf1svApV1jBIVCqL4pC7TuYu4zbXTOmnIPbOyNWDf295Rt2lG3xlWvdVUOnNDqoeGXBpmEmtUM4f-mSiNAX87xx-ZbN-dh4Y4vo16WbXgh8Mg3By_Cc1k_xCjGJhRungG31DHV9RLHQ1t7jtP6x-f-6kT6fP0tkuO_0tm89oam0_pq8f8LPkaS8uxk1PaXQO4xt4nlnVhA8IdY0rdu-8TA-w_AXlDDuvZd9_fmfVj_2ey-RKzCWipQcNbvE6eNXn8e8GskVF7RZBtTRcVUMGYCWJVIxInZvirMJXZeSDcgTLLpSOduo9Se2eUac1jlv_0_rtO0PO_AyhKCAcDHE9QvRCMBN5_0tPMhFF6KKQR_drGLIyV16c4hiNBTu1reTAvb25VSZ6NEKrKXWocNisZNimC7NOw1FoxDbYDnd3UylA0RarjiV-Gc2ZGTSP2H8LLkhQA-CSFTp8X2_4YTl1ArpIiipNBqExYC0RkmD75fmjsmpxO5FDwSq5jwpu0C2MwRF10qJn7rEfng0xCgGLRkXfSzjoDmDNhgBRsMxDT7Y23u-wjJapi7PLyPEywe-8RaPYnh0sGjC9iTwfZc6HNYr31q_s3RfU78noBykQsMS2ZRJ2QdLFgq6DOp-7WEdX0RaRgIwz3CTShC2xA&__tn__=%2As%2As-R&paipv=0', 'text': ''}, {'link': 'https://m.facebook.com/photo.php?fbid=729722985856808&id=100064573398305&set=a.633059955523112&eav=AfbtRd3s21tio7-fcXwAhLSnToMUZAD_QyxcRl1JTZVt4wXfh-S5x8fuvOq9Se-s2fM&paipv=0&source=48&refid=17&_ft_=encrypted_tracking_data.0AY9ByRnBAghv7ge9eou6L1TmirutjdWykM7Qan-Ps0AFDVKPNbQMAyQVWYgYRionIetz2zJ_cVjTt6KvmdCFxsbecZPxMLJVNV2bU-z7RX03uWHKaoRvNSFwGiKiM1Km0RGJCsbX2yaWx6qqkxMZQWUpvoDkAXK70_Qg7GHW-jLDMkDiEAM2safwOTJfv2u7tTtVMMW0s58O2c9nf7nzPisebHREEIyRc8fpQ1coCYqpSQd6sJyBPqxs0ullrnf3pXp8k8aOgDpIwNaUpAP2bt9OdJ4hyk7E6CRwQjY-7BtXvD10otyJLOlXSeMdAs0EI5xYc8602F4-c9drf5134g9w97EN6k_TWBTLu-ailoXocBes_YT96EoOvVwyFJjGbpH_mbT6956Vi0gPJJqkzQNQ1kifoUbs3LeEhIqG_yE5Yb0a5h4uIF_Li97S2nqVbulcMnImx6IzD9GfORvxtXU7iBUqBhwzOevr-5X8pyrbdOQpvmFcCYUgXJr-RYcDQcyrMA_KwWwqzoA_ob4B9tO0zyd44Azs4D_JFaCEhmkM1nvVop6YsUSKTK-BlSRBcmB56kqKaWg4RoLBAFcCXSqh-Fepvg96cBtH5CK-SJ2sf3xLytFUOoxI9lmuzANc9u9p5pdDj22sH0eqPsE-BR7kqU9Qpyb7vlr5l9HyCYKvYXohTa-\\-\\7sSYWRimjGxYoEfdjBci5wtJW6262xE9wN9NGl2oIPaLa0FW9NUN_oASxOjCnYZ_vu5csQDqJKt2O26dmGXXgHDvSUFbcaVFyLUIn26efRYRPq2xWjplLFnoyCxDw4Z0PEf1svApV1jBIVCqL4pC7TuYu4zbXTOmnIPbOyNWDf295Rt2lG3xlWvdVUOnNDqoeGXBpmEmtUM4f-mSiNAX87xx-ZbN-dh4Y4vo16WbXgh8Mg3By_Cc1k_xCjGJhRungG31DHV9RLHQ1t7jtP6x-f-6kT6fP0tkuO_0tm89oam0_pq8f8LPkaS8uxk1PaXQO4xt4nlnVhA8IdY0rdu-8TA-w_AXlDDuvZd9_fmfVj_2ey-RKzCWipQcNbvE6eNXn8e8GskVF7RZBtTRcVUMGYCWJVIxInZvirMJXZeSDcgTLLpSOduo9Se2eUac1jlv_0_rtO0PO_AyhKCAcDHE9QvRCMBN5_0tPMhFF6KKQR_drGLIyV16c4hiNBTu1reTAvb25VSZ6NEKrKXWocNisZNimC7NOw1FoxDbYDnd3UylA0RarjiV-Gc2ZGTSP2H8LLkhQA-CSFTp8X2_4YTl1ArpIiipNBqExYC0RkmD75fmjsmpxO5FDwSq5jwpu0C2MwRF10qJn7rEfng0xCgGLRkXfSzjoDmDNhgBRsMxDT7Y23u-wjJapi7PLyPEywe-8RaPYnh0sGjC9iTwfZc6HNYr31q_s3RfU78noBykQsMS2ZRJ2QdLFgq6DOp-7WEdX0RaRgIwz3CTShC2xA&__tn__=EH-R', 'text': ''}]",,,,,,,<generator object PostExtractor.extract_comments_full at 0x7f772fcfec70>,<generator object PostExtractor.extract_reactors at 0x7f772ff99850>,"{'like': 1672, 'love': 286, 'haha': 184, 'wow': 36, 'care': 11, 'sad': 2, 'angry': 7}",2198,,14104316802,<generator object PostExtractor.extract_sharers at 0x7f772fcfec00>,False,True,18:34:27,1672,286,184,36,11,2,7
